ID	Stromal_score	Immune_score	ESTIMATE_score	CancerType
TCGA-KK-A7AV-01	-549.5479234	924.0675577	374.5196343	PRAD
TCGA-HC-A6AS-01	-246.7483575	626.4672402	379.7188826	PRAD
TCGA-VN-A88P-01	-524.3692671	-321.5486374	-845.9179045	PRAD
TCGA-KK-A8IK-01	-1548.804488	-866.7560769	-2415.560565	PRAD
TCGA-YL-A8SL-01	-1473.164612	-973.3349688	-2446.499581	PRAD
TCGA-M7-A720-01	-1178.725421	-444.0874514	-1622.812872	PRAD
TCGA-HC-7080-01	-1343.466109	-804.3785233	-2147.844633	PRAD
TCGA-XK-AAJU-01	-1139.369225	-217.1891052	-1356.55833	PRAD
TCGA-EJ-5531-01	-619.3209647	348.0903561	-271.2306086	PRAD
TCGA-FC-7708-01	-216.4620794	-45.7891713	-262.2512507	PRAD
TCGA-YL-A8S8-01	-565.8280375	-590.1376378	-1155.965675	PRAD
TCGA-KK-A8IH-01	-1155.825963	-85.7523855	-1241.578348	PRAD
TCGA-KK-A59Z-01	-140.3679225	-13.2079372	-153.5758596	PRAD
TCGA-YJ-A8SW-01	-1125.620297	-1001.127648	-2126.747946	PRAD
TCGA-HC-7738-01	-1323.902446	-569.4929164	-1893.395362	PRAD
TCGA-XJ-A9DX-01	-918.7747786	-555.0541367	-1473.828915	PRAD
TCGA-QU-A6IN-01	-1557.443049	-753.6254904	-2311.068539	PRAD
TCGA-V1-A8WL-01	-709.3803143	227.9117243	-481.46859	PRAD
TCGA-KK-A8IG-01	-102.2237552	-144.126458	-246.3502132	PRAD
TCGA-YL-A8HK-01	-509.2702535	-121.8065315	-631.0767851	PRAD
TCGA-EJ-5519-01	-763.192585	-653.2865007	-1416.479086	PRAD
TCGA-HC-7737-01	-330.1399523	452.427658	122.2877057	PRAD
TCGA-J4-A67T-01	-1102.441481	-240.6962216	-1343.137703	PRAD
TCGA-CH-5737-01	-1422.723033	-777.376394	-2200.099427	PRAD
TCGA-CH-5739-01	-343.6230176	-24.2354397	-367.8584573	PRAD
TCGA-VP-A87H-01	-967.9069748	-525.6467363	-1493.553711	PRAD
TCGA-G9-7521-01	-270.6831061	639.9578947	369.2747886	PRAD
TCGA-YL-A8HO-01	120.019477	881.0192638	1001.038741	PRAD
TCGA-HC-7079-01	233.0883157	2951.396589	3184.484905	PRAD
TCGA-HC-7745-01	-214.5073636	434.6982434	220.1908798	PRAD
TCGA-J4-AATZ-01	-1377.969933	-761.2618718	-2139.231805	PRAD
TCGA-ZG-A9LB-01	-582.9712852	257.5994876	-325.3717976	PRAD
TCGA-EJ-7328-01	-286.4504535	776.0878227	489.6373692	PRAD
TCGA-EJ-7317-01	-989.0707696	-917.7616725	-1906.832442	PRAD
TCGA-HI-7168-01	-182.3494577	-720.0617956	-902.4112533	PRAD
TCGA-EJ-5525-01	101.5565141	-508.1886475	-406.6321334	PRAD
TCGA-HC-A8D1-01	-558.6399506	-107.9369049	-666.5768555	PRAD
TCGA-EJ-A65G-01	-1231.493822	-919.6807922	-2151.174615	PRAD
TCGA-EJ-A7NG-01	-734.2548925	-377.7393508	-1111.994243	PRAD
TCGA-EJ-7318-01	-903.5443283	-30.9979775	-934.5423058	PRAD
TCGA-VN-A88I-01	347.1773774	252.9400917	600.1174691	PRAD
TCGA-HC-A9TE-01	-192.8549458	869.7392364	676.8842906	PRAD
TCGA-KK-A6E2-01	-1369.888163	-547.1591998	-1917.047363	PRAD
TCGA-VP-A872-01	-411.7314837	358.2506008	-53.4808828	PRAD
TCGA-KK-A7AP-01	-1319.776967	-1106.859963	-2426.636931	PRAD
TCGA-VP-A876-01	-1524.223431	-975.2829477	-2499.506378	PRAD
TCGA-ZG-A9L6-01	-148.9724129	86.1696201	-62.8027928	PRAD
TCGA-EJ-7792-01	43.2372419	491.4152425	534.6524845	PRAD
TCGA-XK-AAJ3-01	-695.4931602	-737.4818534	-1432.975014	PRAD
TCGA-KC-A4BN-01	-1638.03346	-762.6389893	-2400.672449	PRAD
TCGA-EJ-7791-01	-116.5889216	-143.6987067	-260.2876282	PRAD
TCGA-EJ-A46B-01	-1164.402808	-853.4962286	-2017.899037	PRAD
TCGA-QU-A6IO-01	-1056.816992	218.494369	-838.3226229	PRAD
TCGA-YL-A8SP-01	-914.6593668	-1255.012392	-2169.671759	PRAD
TCGA-G9-A9S0-01	-1057.67971	-29.329648	-1087.009358	PRAD
TCGA-ZG-A9LS-01	230.8676486	1013.858281	1244.72593	PRAD
TCGA-J9-A52B-01	-635.753417	-97.3161242	-733.0695412	PRAD
TCGA-KC-A4BV-01	-314.2352122	33.8816095	-280.3536027	PRAD
TCGA-VP-A875-01	-1460.970406	-1249.464428	-2710.434834	PRAD
TCGA-EJ-5501-01	-1151.880399	-526.7412498	-1678.621649	PRAD
TCGA-KK-A6E7-01	-1086.351846	-629.2557519	-1715.607598	PRAD
TCGA-XK-AAJP-01	-906.4678404	-314.3181099	-1220.78595	PRAD
TCGA-HC-A76W-01	-356.1780905	-171.2549393	-527.4330297	PRAD
TCGA-G9-A9S7-01	-1533.222417	-520.8655851	-2054.088002	PRAD
TCGA-HC-8216-01	-724.7100385	109.5050034	-615.2050352	PRAD
TCGA-EJ-A8FN-01	-742.0489717	49.0921059	-692.9568658	PRAD
TCGA-2A-AAYO-01	-430.7534312	741.6417387	310.8883074	PRAD
TCGA-G9-6364-01	-405.9779583	-574.3616308	-980.3395891	PRAD
TCGA-G9-6371-01	-1252.918698	-764.0319674	-2016.950666	PRAD
TCGA-HC-A6AN-01	-756.0596477	-133.5395888	-889.5992365	PRAD
TCGA-EJ-5518-01	-65.1390502	-264.7795134	-329.9185636	PRAD
TCGA-EJ-5505-01	-1343.389592	-715.4087217	-2058.798314	PRAD
TCGA-XK-AAJA-01	-1317.23025	-676.1717333	-1993.401983	PRAD
TCGA-J4-A67Q-01	-170.9721243	375.3287039	204.3565796	PRAD
TCGA-EJ-5514-01	-192.6876799	139.8786971	-52.8089829	PRAD
TCGA-EJ-7794-01	-516.3382832	35.4442119	-480.8940714	PRAD
TCGA-EJ-5517-01	-633.5236661	28.7055844	-604.8180817	PRAD
TCGA-HC-A8D0-01	-540.4896534	152.6967215	-387.7929319	PRAD
TCGA-G9-6338-01	-465.6371789	-475.0208394	-940.6580183	PRAD
TCGA-EJ-5506-01	-1210.202002	-556.6919135	-1766.893916	PRAD
TCGA-VP-A878-01	-473.1376716	-43.1246172	-516.2622887	PRAD
TCGA-G9-6379-01	-500.8585683	927.7923722	426.9338038	PRAD
TCGA-2A-AAYF-01	-1158.842252	-818.6224143	-1977.464666	PRAD
TCGA-G9-6333-01	-705.9631018	-193.6605183	-899.6236201	PRAD
TCGA-CH-5789-01	-836.472028	-91.5840403	-928.0560683	PRAD
TCGA-EJ-A46D-01	-1088.041231	-496.1606391	-1584.20187	PRAD
TCGA-YL-A8SI-01	-438.0058927	-14.427275	-452.4331677	PRAD
TCGA-VN-A88K-01	-531.303524	-480.977187	-1012.280711	PRAD
TCGA-KK-A8I8-01	-993.2819779	-455.325355	-1448.607333	PRAD
TCGA-V1-A8MF-01	-542.9513162	440.655735	-102.2955812	PRAD
TCGA-ZG-A9KY-01	-933.3792812	649.8529453	-283.5263359	PRAD
TCGA-VN-A88O-01	-1109.974049	-242.6552439	-1352.629293	PRAD
TCGA-EJ-5502-01	-717.8792417	176.0779961	-541.8012456	PRAD
TCGA-2A-AAYU-01	-1113.713668	-968.4915991	-2082.205267	PRAD
TCGA-YL-A8SF-01	-91.6041252	-358.6549475	-450.2590727	PRAD
TCGA-KK-A8IJ-01	-1094.505191	-756.7928658	-1851.298057	PRAD
TCGA-G9-7519-01	-733.900149	-583.2529196	-1317.153069	PRAD
TCGA-CH-5748-01	-1362.073484	-734.5873607	-2096.660845	PRAD
TCGA-YL-A8SQ-01	-732.2677575	-236.6326587	-968.9004161	PRAD
TCGA-KK-A7AW-01	-907.3210776	666.342478	-240.9785997	PRAD
TCGA-2A-A8W1-01	-1793.09353	-910.0571562	-2703.150686	PRAD
TCGA-EJ-A46G-01	-575.4611538	-276.5362872	-851.997441	PRAD
TCGA-V1-A8MM-01	-325.1897746	229.7404055	-95.4493691	PRAD
TCGA-YL-A8SB-01	-318.3216376	-221.7365056	-540.0581432	PRAD
TCGA-HC-7212-01	-837.0302737	-725.1026271	-1562.132901	PRAD
TCGA-YL-A8S9-01	-1683.968364	-1308.590802	-2992.559166	PRAD
TCGA-CH-5761-01	-503.9045617	-543.4073572	-1047.311919	PRAD
TCGA-HC-7078-01	-753.8250742	-57.6294898	-811.454564	PRAD
TCGA-HC-A6HX-01	-830.2611066	-126.7047699	-956.9658765	PRAD
TCGA-V1-A9O5-01	-750.3145037	581.2125274	-169.1019764	PRAD
TCGA-ZG-A9LZ-01	-741.0095328	25.3385525	-715.6709803	PRAD
TCGA-EJ-5542-01	-544.7509415	-513.5092911	-1058.260233	PRAD
TCGA-MG-AAMC-01	-1380.285528	-774.1129433	-2154.398471	PRAD
TCGA-EJ-5498-01	-213.798184	98.7001159	-115.0980681	PRAD
TCGA-EJ-7315-01	-37.3615452	830.1852704	792.8237251	PRAD
TCGA-V1-A9OY-01	-742.2338895	-79.0774936	-821.3113831	PRAD
TCGA-EJ-AB27-01	-1175.296142	214.7015463	-960.5945956	PRAD
TCGA-HC-7747-01	-764.0776071	342.6733158	-421.4042914	PRAD
TCGA-G9-6494-01	-789.1889551	-746.7382651	-1535.92722	PRAD
TCGA-CH-5743-01	-977.6767985	703.1117759	-274.5650226	PRAD
TCGA-FC-A5OB-01	-1311.659359	-1093.096573	-2404.755932	PRAD
TCGA-CH-5762-01	-647.6418428	219.9883014	-427.6535414	PRAD
TCGA-J9-A52D-01	-1688.566858	-1176.042626	-2864.609484	PRAD
TCGA-J9-A8CL-01	123.4933024	259.1298801	382.6231825	PRAD
TCGA-2A-A8VO-01	-844.8871286	-435.3404101	-1280.227539	PRAD
TCGA-G9-6378-01	-439.1796102	-442.0190632	-881.1986734	PRAD
TCGA-KK-A6E1-01	-1337.154553	-624.6075869	-1961.76214	PRAD
TCGA-G9-6373-01	-442.6668873	-6.7618598	-449.428747	PRAD
TCGA-CH-5766-01	-1230.776997	-111.5527734	-1342.32977	PRAD
TCGA-VN-A943-01	-2017.470638	-1386.165394	-3403.636033	PRAD
TCGA-EJ-5494-01	-777.1948651	-128.3590838	-905.5539489	PRAD
TCGA-KK-A5A1-01	-396.0048805	-54.5296239	-450.5345043	PRAD
TCGA-G9-6362-01	-728.285267	-371.5686354	-1099.853902	PRAD
TCGA-HC-8258-01	-324.1665636	819.400432	495.2338684	PRAD
TCGA-J4-A6G1-01	-209.5014311	1880.02813	1670.526699	PRAD
TCGA-EJ-5508-01	-706.532046	229.3418969	-477.1901492	PRAD
TCGA-ZG-A8QZ-01	-309.1311873	224.8747239	-84.2564634	PRAD
TCGA-KK-A8IL-01	-674.9526572	665.6159664	-9.3366908	PRAD
TCGA-G9-6347-01	-191.1008009	817.2295752	626.1287743	PRAD
TCGA-G9-6332-01	-1467.459823	-954.4442905	-2421.904113	PRAD
TCGA-G9-6343-01	-965.4477588	-589.4764266	-1554.924186	PRAD
TCGA-HC-A76X-01	-1521.413167	-1198.361224	-2719.774392	PRAD
TCGA-HC-8264-01	64.7683864	-324.4206189	-259.6522324	PRAD
TCGA-HC-8213-01	-1651.16476	-994.896287	-2646.061047	PRAD
TCGA-V1-A9ZG-01	-423.3763417	-312.0162542	-735.3925959	PRAD
TCGA-EJ-A46F-01	-1488.667185	-856.1992545	-2344.866439	PRAD
TCGA-YL-A8SK-01	-716.9872821	-82.5786991	-799.5659812	PRAD
TCGA-X4-A8KS-01	-966.6859268	7.4817637	-959.2041631	PRAD
TCGA-VP-A87C-01	187.3682481	1877.371646	2064.739894	PRAD
TCGA-KC-A4BL-01	-760.1812388	30.2246343	-729.9566045	PRAD
TCGA-YL-A8SO-01	-660.6789387	-462.2443461	-1122.923285	PRAD
TCGA-VP-A87D-01	-1330.886606	-1018.561002	-2349.447608	PRAD
TCGA-HC-7232-01	-726.9072637	-682.6727497	-1409.580013	PRAD
TCGA-J4-AATV-01	-683.7479371	145.7560579	-537.9918792	PRAD
TCGA-V1-A9OL-01	-753.8536099	-60.962875	-814.8164849	PRAD
TCGA-EJ-5527-01	-287.3607222	29.8161634	-257.5445588	PRAD
TCGA-J9-A8CN-01	-894.3823935	-519.2343126	-1413.616706	PRAD
TCGA-KK-A59Y-01	-1372.865097	-692.2998766	-2065.164974	PRAD
TCGA-KC-A7FD-01	-1719.949029	-764.5626511	-2484.51168	PRAD
TCGA-KC-A7F3-01	-1166.559439	-503.2937295	-1669.853169	PRAD
TCGA-CH-5741-01	-1469.501223	-926.8536782	-2396.354902	PRAD
TCGA-KK-A59V-01	-429.1480017	2024.445934	1595.297933	PRAD
TCGA-J4-8200-01	-626.5841934	-449.5522708	-1076.136464	PRAD
TCGA-EJ-5532-01	-756.3939139	-634.2130619	-1390.606976	PRAD
TCGA-ZG-A9N3-01	-1237.144523	368.0322306	-869.1122919	PRAD
TCGA-EJ-7327-01	-236.6348922	-392.3667482	-629.0016404	PRAD
TCGA-G9-7522-01	-657.8502365	-302.5280144	-960.3782509	PRAD
TCGA-2A-A8VV-01	-1151.848567	-1046.024104	-2197.872671	PRAD
TCGA-CH-5738-01	-334.8067102	681.5296987	346.7229885	PRAD
TCGA-2A-A8VX-01	-1241.745049	-1315.65743	-2557.40248	PRAD
TCGA-J9-A8CM-01	-137.4613963	-111.6692879	-249.1306842	PRAD
TCGA-2A-A8W3-01	-942.6651747	-586.3786437	-1529.043818	PRAD
TCGA-EJ-A7NH-01	-937.8787515	-581.7002892	-1519.579041	PRAD
TCGA-FC-A8O0-01	-1234.524968	-926.5616151	-2161.086583	PRAD
TCGA-HC-A6AP-01	-513.3208984	377.2848213	-136.0360771	PRAD
TCGA-M7-A725-01	-1226.200461	-793.7475093	-2019.94797	PRAD
TCGA-HI-7171-01	-821.3502459	-490.4114952	-1311.761741	PRAD
TCGA-V1-A9ZR-01	-32.1879201	582.1949313	550.0070112	PRAD
TCGA-EJ-A6RC-01	-326.0088385	598.7656457	272.7568072	PRAD
TCGA-J4-8198-01	-710.3858423	-771.4345016	-1481.820344	PRAD
TCGA-CH-5768-01	-1314.573507	-639.6019996	-1954.175506	PRAD
TCGA-YL-A9WK-01	-192.5644706	84.7870306	-107.77744	PRAD
TCGA-EI-6512-01	-1106.904342	193.0749147	-913.8294268	READ
TCGA-F5-6863-01	-1102.133307	-647.5422039	-1749.675511	READ
TCGA-DC-5337-01	-1063.914294	487.5437391	-576.3705552	READ
TCGA-DC-6682-01	-1413.085329	-171.5256188	-1584.610948	READ
TCGA-CI-6619-01	-860.5450064	444.329081	-416.2159254	READ
TCGA-AF-3911-01	-604.7266919	214.1171521	-390.6095398	READ
TCGA-CI-6622-01	-1390.660646	-306.4359064	-1697.096553	READ
TCGA-DC-6157-01	-1048.803924	-122.6922384	-1171.496162	READ
TCGA-DC-6158-01	368.2503553	895.887366	1264.137721	READ
TCGA-EI-6884-01	-448.0666603	744.3292533	296.262593	READ
TCGA-F5-6702-01	845.8880233	670.564076	1516.452099	READ
TCGA-G5-6233-01	-998.8780626	96.9259668	-901.9520958	READ
TCGA-EI-6510-01	-1915.965227	28.5695859	-1887.395641	READ
TCGA-AG-3742-01	-685.5777635	-113.8558079	-799.4335714	READ
TCGA-DC-6156-01	593.0143605	1429.524623	2022.538984	READ
TCGA-AG-4021-01	-308.4960438	104.7796325	-203.7164113	READ
TCGA-AH-6903-01	-1647.444434	-266.4391901	-1913.883624	READ
TCGA-EI-6882-01	-1056.737766	328.273635	-728.4641312	READ
TCGA-AF-2687-01	713.9593321	1164.456355	1878.415687	READ
TCGA-EF-5830-01	-1279.061809	24.0161956	-1255.045614	READ
TCGA-AF-6136-01	-1150.564087	36.5369655	-1114.027122	READ
TCGA-DY-A1DD-01	-1320.880279	-422.6405383	-1743.520817	READ
TCGA-AF-A56L-01	-838.5008552	-148.5022387	-987.0030939	READ
TCGA-AH-6549-01	-564.0204452	63.046427	-500.9740182	READ
TCGA-EI-6507-01	-218.0582431	1113.724039	895.665796	READ
TCGA-AG-3592-01	-858.1925977	267.715971	-590.4766267	READ
TCGA-G5-6641-01	-2217.786139	-738.8213382	-2956.607478	READ
TCGA-EI-6508-01	-1071.247639	-219.0988384	-1290.346478	READ
TCGA-DC-6681-01	-381.1278008	114.2046625	-266.9231384	READ
TCGA-EI-6513-01	-981.7561557	50.9339145	-930.8222412	READ
TCGA-AF-4110-01	-218.9135452	1070.883705	851.97016	READ
TCGA-EI-6506-01	-953.0440013	566.7054378	-386.3385635	READ
TCGA-AH-6547-01	57.7211428	1637.71869	1695.439833	READ
TCGA-F5-6813-01	-439.8099771	517.2367386	77.4267615	READ
TCGA-DC-6683-01	-754.8751643	-3.4521996	-758.3273639	READ
TCGA-G5-6572-01	-233.4711521	-262.5806393	-496.0517914	READ
TCGA-DC-6155-01	-908.7873946	431.2598886	-477.5275059	READ
TCGA-BM-6198-01	-336.5664922	1055.944394	719.3779015	READ
TCGA-DY-A1DG-01	-1971.985268	-497.8558923	-2469.84116	READ
TCGA-DT-5265-01	22.4071352	547.8860394	570.2931745	READ
TCGA-G5-6235-01	-1981.536599	-373.4546255	-2354.991225	READ
TCGA-AF-2693-01	-752.213298	518.2203595	-233.9929386	READ
TCGA-DC-4745-01	-853.4016871	166.4116974	-686.9899898	READ
TCGA-AF-A56K-01	-202.6145674	525.8889115	323.2743441	READ
TCGA-DC-4749-01	-1263.053957	-216.3355614	-1479.389518	READ
TCGA-F5-6571-01	15.6600651	1024.748138	1040.408203	READ
TCGA-CI-6623-01	-953.0236504	209.9928324	-743.030818	READ
TCGA-AF-2690-01	1188.621658	1970.761939	3159.383597	READ
TCGA-AG-3591-01	-1224.419488	267.4448488	-956.9746397	READ
TCGA-AG-4022-01	-223.354222	764.3108762	540.9566542	READ
TCGA-CI-6621-01	-369.1510007	707.8263364	338.6753357	READ
TCGA-AG-3731-01	352.0838231	1261.986319	1614.070142	READ
TCGA-DY-A1DF-01	-1089.329084	-439.0017965	-1528.330881	READ
TCGA-EI-6917-01	129.1964782	1390.813763	1520.010242	READ
TCGA-DY-A1DE-01	-831.9108986	272.8385181	-559.0723804	READ
TCGA-AH-6644-01	-98.9361394	361.6743358	262.7381964	READ
TCGA-F5-6465-01	308.5014943	1104.665847	1413.167341	READ
TCGA-AF-6655-01	-187.5670511	122.1648853	-65.4021658	READ
TCGA-F5-6861-01	-1118.523813	-119.5266176	-1238.050431	READ
TCGA-F5-6814-01	-786.1473139	469.3111514	-316.8361626	READ
TCGA-EI-6511-01	-188.8850692	1502.973493	1314.088423	READ
TCGA-EI-6514-01	-547.2293905	60.9714775	-486.257913	READ
TCGA-AH-6544-01	-1865.751898	-652.8952033	-2518.647102	READ
TCGA-AF-6672-01	-1350.755252	-9.8291157	-1360.584367	READ
TCGA-DY-A0XA-01	-1188.296508	-232.2267974	-1420.523305	READ
TCGA-EI-7002-01	-557.9950243	159.4414818	-398.5535426	READ
TCGA-EI-6885-01	-252.4184581	596.8428092	344.4243511	READ
TCGA-DY-A1H8-01	-2064.390284	-461.9281826	-2526.318467	READ
TCGA-F5-6864-01	124.9845598	469.7847678	594.7693275	READ
TCGA-AG-3725-01	-1467.906134	41.2692931	-1426.636841	READ
TCGA-AH-6897-01	-1581.966711	-410.6256831	-1992.592394	READ
TCGA-F5-6812-01	142.7276057	766.5183776	909.2459832	READ
TCGA-DC-6160-01	-1241.993832	505.9039909	-736.0898412	READ
TCGA-CL-4957-01	-1103.365543	-284.1131596	-1387.478703	READ
TCGA-EI-7004-01	1257.998052	1055.038914	2313.036966	READ
TCGA-DC-6154-01	-1048.746936	-73.9026262	-1122.649562	READ
TCGA-CI-6624-01	-295.4980429	701.5625643	406.0645214	READ
TCGA-AF-5654-01	-1417.270442	-383.983469	-1801.253911	READ
TCGA-CL-5917-01	-1068.362722	-461.3650899	-1529.727812	READ
TCGA-CL-5918-01	-1630.267111	37.6145773	-1592.652534	READ
TCGA-EF-5831-01	-485.5809526	124.0056759	-361.5752767	READ
TCGA-DC-5869-01	-678.2803059	-5.7306687	-684.0109746	READ
TCGA-AF-A56N-01	-650.2895642	-27.2151194	-677.5046836	READ
TCGA-AG-3732-01	-1076.943679	911.0951018	-165.8485774	READ
TCGA-EI-6509-01	-870.5400299	-300.8782641	-1171.418294	READ
TCGA-CI-6620-01	-785.1523935	-34.6181294	-819.7705229	READ
TCGA-AH-6643-01	-1006.830032	-13.2048534	-1020.034886	READ
TCGA-DY-A1DC-01	-685.3189494	107.5470865	-577.7718629	READ
TCGA-EI-6881-01	-1395.529612	102.2262486	-1293.303363	READ
TCGA-F5-6464-01	762.6304536	1242.067338	2004.697792	READ
TCGA-F5-6811-01	141.3947505	476.1346822	617.5294327	READ
TCGA-DX-A3U8-01	1016.121257	2317.798285	3333.919542	SARC
TCGA-PC-A5DM-01	59.1850424	511.1104425	570.2954849	SARC
TCGA-VT-A80J-01	1139.605867	2568.878108	3708.483975	SARC
TCGA-IE-A4EH-01	37.9305965	-172.9462234	-135.0156269	SARC
TCGA-LI-A67I-01	1044.185007	670.9128152	1715.097822	SARC
TCGA-QC-AA9N-01	264.4097812	750.7123069	1015.122088	SARC
TCGA-DX-AB3C-01	-1492.789819	-1665.085273	-3157.875092	SARC
TCGA-3B-A9HX-01	620.4762272	1184.366274	1804.842501	SARC
TCGA-DX-A7EU-01	1110.909238	1180.983283	2291.892521	SARC
TCGA-DX-A48O-01	195.2022913	375.2915067	570.493798	SARC
TCGA-DX-A6BG-01	1721.647577	2055.411141	3777.058717	SARC
TCGA-DX-A48K-01	1399.984762	958.1670384	2358.1518	SARC
TCGA-HB-A2OT-01	1150.845186	1890.195316	3041.040503	SARC
TCGA-DX-A3UB-01	768.5048809	22.1108341	790.6157151	SARC
TCGA-3B-A9HT-01	682.6897655	2816.284556	3498.974321	SARC
TCGA-DX-A6YU-01	1442.62834	2498.700702	3941.329042	SARC
TCGA-DX-A6Z2-01	1032.242041	1785.174362	2817.416403	SARC
TCGA-DX-AB2X-01	-55.2353861	677.0083299	621.7729438	SARC
TCGA-MJ-A850-01	-843.6031984	-507.9967236	-1351.599922	SARC
TCGA-IE-A3OV-01	940.4565469	1467.521064	2407.977611	SARC
TCGA-IS-A3K8-01	428.6867046	-119.2550306	309.431674	SARC
TCGA-X9-A971-01	-130.8644136	-177.7867523	-308.6511659	SARC
TCGA-DX-AB2Q-01	893.3794157	310.6856892	1204.065105	SARC
TCGA-DX-A1L0-01	1290.353087	290.8449938	1581.19808	SARC
TCGA-DX-AB32-01	1346.802993	2826.878064	4173.681057	SARC
TCGA-X6-A8C5-01	1077.484223	1616.426579	2693.910801	SARC
TCGA-IE-A6BZ-01	837.3234353	278.0253689	1115.348804	SARC
TCGA-DX-A8BM-01	596.0680381	756.3631134	1352.431152	SARC
TCGA-DX-AB2S-01	1595.411536	3485.489973	5080.901509	SARC
TCGA-DX-A8BQ-01	1097.476916	2889.631331	3987.108247	SARC
TCGA-DX-AB2G-01	1360.990611	1784.039417	3145.030028	SARC
TCGA-DX-A1L3-01	1454.799101	1688.968043	3143.767144	SARC
TCGA-3B-A9HZ-01	713.9713912	1583.017092	2296.988483	SARC
TCGA-DX-A8BR-01	1423.964109	1770.989679	3194.953788	SARC
TCGA-QQ-A5VA-01	1756.344996	2779.999078	4536.344075	SARC
TCGA-JV-A5VF-01	337.0074701	109.1490295	446.1564996	SARC
TCGA-DX-A8BV-01	1504.465016	840.9441973	2345.409213	SARC
TCGA-DX-A48R-01	-774.0999732	-617.0906286	-1391.190602	SARC
TCGA-DX-A7ET-01	943.7606964	2567.362632	3511.123329	SARC
TCGA-HB-A3L4-01	-267.6739705	-433.3771641	-701.0511346	SARC
TCGA-DX-AB3A-01	884.5236741	261.0668795	1145.590554	SARC
TCGA-MJ-A68J-01	1653.470809	1329.291003	2982.761813	SARC
TCGA-KD-A5QS-01	404.0860597	599.5611146	1003.647174	SARC
TCGA-X6-A8C4-01	102.6273695	377.5469835	480.1743531	SARC
TCGA-RN-AAAQ-01	-100.4438403	1738.091315	1637.647474	SARC
TCGA-X6-A7WD-01	516.4736163	22.8328275	539.3064438	SARC
TCGA-DX-A6YX-01	-38.2087176	815.4686479	777.2599302	SARC
TCGA-KF-A41W-01	549.1955819	821.7286248	1370.924207	SARC
TCGA-DX-AB37-01	1278.18586	2553.580847	3831.766707	SARC
TCGA-K1-A3PN-01	-190.4618071	2.0171971	-188.4446099	SARC
TCGA-DX-AB2E-01	-24.5439175	1212.583798	1188.03988	SARC
TCGA-DX-A1KU-01	1948.210382	1439.256439	3387.466821	SARC
TCGA-DX-A1L2-01	1506.238426	1304.420266	2810.658692	SARC
TCGA-DX-A240-01	904.2624164	-46.0565986	858.2058178	SARC
TCGA-FX-A8OO-01	-885.8512629	-1018.758605	-1904.609868	SARC
TCGA-DX-AB36-01	601.6701046	161.1115915	762.7816961	SARC
TCGA-3B-A9I1-01	-171.7743135	60.7310096	-111.0433039	SARC
TCGA-QQ-A8VG-01	954.3767016	2173.682198	3128.0589	SARC
TCGA-DX-A23R-01	868.0304843	-218.8336838	649.1968005	SARC
TCGA-IW-A3M4-01	480.3870272	-270.2522806	210.1347465	SARC
TCGA-DX-A8BX-01	1398.543213	1522.145977	2920.68919	SARC
TCGA-DX-A2J1-01	1752.827675	2557.729437	4310.557113	SARC
TCGA-X6-A7WB-01	-532.8140907	-499.619971	-1032.434062	SARC
TCGA-FX-A3RE-01	928.7069857	157.9802831	1086.687269	SARC
TCGA-DX-A7EO-01	-1499.94659	-1577.191177	-3077.137768	SARC
TCGA-X6-A7WA-01	562.8968679	935.7302338	1498.627102	SARC
TCGA-K1-A6RV-01	815.2843246	1000.986592	1816.270917	SARC
TCGA-SI-AA8C-01	918.0081758	224.1288256	1142.137002	SARC
TCGA-DX-A8BL-01	883.4612674	2027.36879	2910.830057	SARC
TCGA-DX-A3UC-01	-91.0650172	567.2292342	476.1642169	SARC
TCGA-DX-AB30-01	201.1875933	-956.8948261	-755.7072328	SARC
TCGA-DX-A1KZ-01	1591.435399	1697.717081	3289.152479	SARC
TCGA-X6-A8C2-01	655.1123474	1075.572081	1730.684428	SARC
TCGA-QQ-A5V9-01	1498.615143	1741.342284	3239.957426	SARC
TCGA-Z4-A8JB-01	1773.454025	264.2276163	2037.681642	SARC
TCGA-SI-A71P-01	670.9252411	2010.904041	2681.829282	SARC
TCGA-IE-A4EK-01	15.8295767	-577.9600251	-562.1304484	SARC
TCGA-3B-A9HP-01	986.9530821	1131.860488	2118.81357	SARC
TCGA-DX-A3LT-01	1407.661203	1769.31821	3176.979413	SARC
TCGA-IF-A4AJ-01	559.0564788	1144.37232	1703.428799	SARC
TCGA-DX-A8BH-01	346.2492049	1860.733534	2206.982739	SARC
TCGA-DX-A7EM-01	421.6922308	840.3172531	1262.009484	SARC
TCGA-SG-A6Z7-01	142.5819908	-448.8611372	-306.2791464	SARC
TCGA-KD-A5QU-01	295.0294498	102.4702946	397.4997445	SARC
TCGA-DX-A7EI-01	67.102066	-728.8971595	-661.7950935	SARC
TCGA-QQ-A8VB-01	644.5642158	-603.3474774	41.2167383	SARC
TCGA-WK-A8XO-01	1348.915285	1855.060713	3203.975999	SARC
TCGA-DX-A3U9-01	367.7747473	-347.7680217	20.0067256	SARC
TCGA-PT-A8TR-01	-250.8487669	-1068.124631	-1318.973398	SARC
TCGA-DX-AB2L-01	1989.235738	1024.011381	3013.247119	SARC
TCGA-FX-A48G-01	482.492689	859.6417641	1342.134453	SARC
TCGA-DX-A6YV-01	853.8300525	31.047913	884.8779654	SARC
TCGA-DX-AATS-01	831.5051151	694.5573048	1526.06242	SARC
